news_text,d_pol,doc_id,company_name,positive,negative,neutral,sents,s_pol,terms_neg,terms_pos
,,28292,ABB Ltd,,,,Indias electric grid is transforming with the penetration of renewables and need for reliable  power under the One Nation - One Grid - One Frequency roadmap,Positive,[],['reliable']
,,28292,ABB Ltd,,,,The government is striving  to provide  24x7 power for all the households while honoring  its climate commitments and Sustainable  Development Goals,Positive,[],"['striving', 'provide', 'honoring', 'Sustainable']"
,,28292,ABB Ltd,,,,A smart  grid can help  balance both facilitating a safe  cost-effective clean and reliable  power network,Positive,[],"['smart', 'help', 'safe', 'reliable']"
,,28292,ABB Ltd,,,,For a nation-wide smart  electric grid Indias education system and future talent  play a vital  role,Positive,[],"['smart', 'talent', 'vital']"
,,28292,ABB Ltd,,,,In recognizing this need ABB Power Grids India has partnered with the Department of Electrical Engineering of NITW to develop a unique  Master  of Technology MTech program in Smart  Electric Grid SEG from the current academic year,Positive,[],"['unique', 'Master', 'Smart']"
,,28292,ABB Ltd,,,,This is an important partnership  that will strengthen  collaboration between academia and industry said N Venu Managing Director ABB Power Grids India,Positive,[],"['partnership', 'strengthen']"
,,28292,ABB Ltd,,,,Building the right  talent  pool is crucial  for building a sustainable  grid of the future,Positive,[],"['right', 'talent', 'crucial', 'sustainable']"
,,28292,ABB Ltd,,,,And we are really pleased  to be partnering with NITW to achieve higher levels of technical excellence  in this domain,Positive,[],"['pleased', 'excellence']"
,,28292,ABB Ltd,,,,This is part of our continued focus on education and skill development - aligned with initiatives such as Skill  India - and will help  advance efforts in bringing power to all while cutting carbon emissions he added,Positive,[],"['Skill', 'help']"
,,28292,ABB Ltd,,,,NITW has dedicated  itself to creating a healthy  academic environment and attuning education research and technological advancements with societal aspirations ,Positive,[],"['dedicated', 'healthy', 'aspirations']"
,,28292,ABB Ltd,,,,Its mission is to impart quality education to produce globally competent electrical engineers advance the development of cutting-edge and sustainable  technologies and nurture scientific temperament professional ethics and industrial collaboration,Positive,[],['sustainable']
,,28292,ABB Ltd,,,,Prof N V Ramana Rao Director NITW said: The development of Indias power network has become a driving force in meeting the demand for rapid  growth  in urban and rural areas,Positive,[],"['rapid', 'growth']"
,,28292,ABB Ltd,,,,Our aim is to create the right  educational  framework and environment that enables a cleaner  greener  and smarter  grid,Positive,[],"['right', 'educational', 'cleaner', 'greener', 'smarter']"
,,28292,ABB Ltd,,,,We are extremely glad  to have partnered with the best  in industry for this endeavor,Positive,[],"['glad', 'best']"
,,28292,ABB Ltd,,,,The pioneering technology company will help  NITW create a socially-relevant and yet internationally-acceptable curriculum implement innovative and effective  teaching methodologies and sharpen focus on the wholesome  development of students at the Institute over the next five years,Positive,[],"['help', 'effective', 'wholesome']"
,,28292,ABB Ltd,,,,In addition to crafting the course content for the program ABB Power Grids India team will support the Institute in setting up a laboratory for SEG technology and provide  internship opportunities for SEG for the MTech students and PhD scholars,Positive,[],['provide']
"National Institute of Technology Warangal and ABB Power Grids India has signed a Memorandum of Association (MoU) to drive smart electric grid technology education, skills development, and research activities. NIT Warangal will be creating an educational framework for reliable and clean power for all. A key component of their collaboration will be the launch of a unique Master of Technology programme in Smart Electric Grid (SEG) from the current academic year. According to a press release, the education system and future talent have to play a vital role for a nationwide smart electric grid. Towards this, ABB Power Grids India has partnered with the Department of Electrical Engineering of NITW to develop a unique M.Tech programme in Smart Electric Grid. NITW Director N.V. Ramana Rao highlighted that the development of the countrys power network has become a driving force in meeting the demand for rapid growth in urban and rural areas Our aim is to create the right educational framework and environment that enables a cleaner, greener and smarter grid, he further said. Benefits of the programme ABB Power Grids India will be helping NIT Warangal in creating a socially-relevant and internationally accepted curriculum, implement innovative and effective teaching methodologies, and will focus on the holistic development of students over the next five years. Furthermore, the company will support the institute in setting up a laboratory for SEG technology and provide internship opportunities for SEG for the M.Tech students and Ph.D. scholars. On the MoU between both the parties, ABB Power Grids India Managing Director N Venu stated that this partnership will strengthen the collaboration between academia and industry. He further said that for building a sustainable grid of the future, building the right talent pool is important.
",Positive,28294,ABB Ltd,[0.909],[],[0.023],National Institute of Technology Warangal and ABB Power Grids India has signed a Memorandum of Association MoU to drive smart  electric grid technology education skills development and research activities,Positive,[],['smart']
